date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 18:20:24,-79.0,-78.0,-79,-79.0,-79.0,-79.0,-75,-78.0,-62.0,-64.0,-75.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:25,-79.0,-78.0,-79,-79.0,-79.0,-79.0,-75,-78.0,-62.0,-64.0,-75.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:26,-79.0,-78.0,-79,-79.0,-79.0,-79.0,-75,-78.0,-62.0,-64.0,-75.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:27,-79.0,-78.0,-79,-79.0,-79.0,-79.0,-79,-78.0,-62.0,-64.0,-75.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:28,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-79,-78.0,-62.0,-64.0,-75.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:29,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-79,-78.0,-63.0,-64.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:30,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-63.0,-64.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:31,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-63.0,-64.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:32,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-74.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:33,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-65.0,-74.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:35,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-65.0,-67.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:36,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-68.0,-67.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:37,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-68.0,-67.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:38,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-68.0,-70.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:39,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-71.0,-70.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:41,-79.0,-76.0,-79,-79.0,-79.0,-79.0,-76,-79.0,-71.0,-64.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:42,-79.0,-76.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-64.0,-77.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:43,-79.0,-76.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-64.0,-77.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:44,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-62.0,-77.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:45,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-62.0,-73.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:46,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-62.0,-73.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:47,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-65.0,-64.0,-73.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:48,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-79,-79.0,-65.0,-64.0,-73.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:49,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-79,-79.0,-67.0,-64.0,-76.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:50,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-79,-79.0,-67.0,-63.0,-76.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:51,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-67.0,-63.0,-76.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:52,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-66.0,-63.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:53,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-66.0,-75.0,-79.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:55,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-66.0,-75.0,-78.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:56,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-79.0,-68.0,-68.0,-78.0,25.4,5.8,0.0,0,RP-11,P-4
2020-07-24, 18:20:57,-79.0,-79.0,-79,-79.0,-79.0,-79.0,-78,-77.0,-68.0,-68.0,-78.0,25.4,5.8,0.0,0,RP-11,P-4
