date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-28, 18:50:18,,,-79.0,-78,-66.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:20,,,-79.0,-78,-66.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:21,,,-79.0,-79,-66.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:23,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:24,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:25,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:26,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:27,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:30,,,-79.0,-79,-65.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:32,,,-79.0,-79,-65.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:33,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:35,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:36,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:37,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:38,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:39,,,-79.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:40,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:41,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:42,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:43,,,-78.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:46,,,-78.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:47,,,-78.0,-79,-67.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:49,,,-78.0,-79,-67.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:50,,,-78.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:52,,,-78.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:53,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:54,,,-78.0,-79,-63.0,-77.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:55,,,-78.0,-79,-63.0,-77.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:57,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:50:58,,,-78.0,-79,-63.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:00,,,-78.0,-79,-65.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:01,,,-78.0,-79,-65.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:02,,,-78.0,-79,-65.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:04,,,-79.0,-79,-62.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:05,,,-79.0,-79,-62.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:07,,,-79.0,-79,-67.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:10,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:11,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:12,,,-79.0,-79,-64.0,-79.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:14,,,-79.0,-79,-63.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:15,,,-79.0,-79,-63.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
2020-06-28, 18:51:17,,,-79.0,-79,-65.0,-78.0,-79.0,-79.0,,,,9.3,39.3,0.0,0,RP-6,P-2
