date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 14:31:48,-78.0,-77.0,-79.0,-66.0,-79.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:49,-78.0,-77.0,-79.0,-66.0,-79.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:50,-78.0,-77.0,-79.0,-66.0,-79.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:51,-78.0,-77.0,-79.0,-66.0,-79.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:52,-78.0,-77.0,-79.0,-66.0,-79.0,-64.0,-71.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:53,-78.0,-77.0,-79.0,-66.0,-78.0,-64.0,-71.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:54,-78.0,-77.0,-78.0,-69.0,-78.0,-64.0,-71.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:55,-79.0,-77.0,-78.0,-69.0,-78.0,-71.0,-74.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:57,-79.0,-77.0,-79.0,-75.0,-77.0,-71.0,-74.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:58,-79.0,-77.0,-79.0,-75.0,-77.0,-72.0,-74.0,-79.0,-77,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:31:59,-79.0,-77.0,-79.0,-75.0,-77.0,-72.0,-73.0,-79.0,-77,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:00,-79.0,-77.0,-79.0,-75.0,-77.0,-72.0,-73.0,-79.0,-77,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:01,-79.0,-77.0,-79.0,-75.0,-77.0,-71.0,-73.0,-79.0,-77,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:02,-79.0,-77.0,-79.0,-75.0,-77.0,-71.0,-66.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:03,-79.0,-77.0,-79.0,-75.0,-75.0,-71.0,-66.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:04,-79.0,-78.0,-79.0,-67.0,-75.0,-71.0,-66.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:05,-79.0,-78.0,-79.0,-67.0,-75.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:06,-79.0,-78.0,-78.0,-67.0,-75.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:07,-79.0,-79.0,-78.0,-66.0,-74.0,-64.0,-67.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:08,-79.0,-79.0,-79.0,-66.0,-74.0,-71.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:09,-79.0,-79.0,-79.0,-66.0,-74.0,-71.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:10,-79.0,-79.0,-79.0,-70.0,-77.0,-71.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:11,-79.0,-79.0,-79.0,-70.0,-77.0,-71.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:12,-79.0,-79.0,-79.0,-70.0,-77.0,-70.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:13,-79.0,-79.0,-79.0,-70.0,-77.0,-70.0,-68.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
2020-07-24, 14:32:14,-79.0,-79.0,-79.0,-70.0,-77.0,-70.0,-72.0,-79.0,-79,,,17.1,30.6,0.0,0,RP-7,P-2
