date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 14:34:00,-79.0,-79.0,-75,-79,-76.0,-68,-76.0,-77.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:01,-79.0,-79.0,-75,-79,-76.0,-68,-76.0,-77.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:03,-79.0,-79.0,-79,-79,-76.0,-64,-76.0,-77.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:04,-79.0,-79.0,-79,-79,-79.0,-64,-76.0,-77.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:05,-79.0,-79.0,-79,-79,-79.0,-64,-76.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:06,-79.0,-79.0,-79,-79,-79.0,-64,-77.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:07,-79.0,-79.0,-79,-79,-79.0,-65,-77.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:08,-79.0,-79.0,-79,-79,-79.0,-65,-77.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:09,-79.0,-79.0,-79,-79,-79.0,-65,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:10,-79.0,-79.0,-79,-79,-78.0,-65,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:11,-79.0,-79.0,-79,-79,-78.0,-65,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:12,-79.0,-79.0,-79,-79,-78.0,-65,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:13,-79.0,-79.0,-79,-75,-78.0,-62,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:14,-79.0,-79.0,-79,-75,-75.0,-62,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:15,-79.0,-79.0,-79,-75,-75.0,-62,-75.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:17,-79.0,-79.0,-79,-75,-76.0,-64,-75.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:18,-79.0,-79.0,-79,-75,-76.0,-64,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:20,-79.0,-79.0,-79,-79,-79.0,-63,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:21,-79.0,-79.0,-79,-79,-79.0,-63,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:22,-79.0,-79.0,-79,-79,-79.0,-63,-76.0,-78.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:23,-79.0,-79.0,-79,-79,-79.0,-63,-76.0,-78.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:24,-79.0,-79.0,-79,-79,-79.0,-66,-76.0,-78.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:25,-79.0,-79.0,-79,-79,-79.0,-66,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:26,-79.0,-79.0,-79,-79,-79.0,-66,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:27,-79.0,-79.0,-79,-79,-79.0,-64,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:28,-79.0,-79.0,-79,-79,-79.0,-64,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:29,-79.0,-79.0,-79,-79,-79.0,-64,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:30,-79.0,-79.0,-79,-79,-79.0,-65,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:31,-79.0,-79.0,-79,-79,-79.0,-65,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:32,-79.0,-79.0,-79,-79,-79.0,-65,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:33,-79.0,-79.0,-79,-74,-79.0,-65,-74.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:34,-79.0,-79.0,-79,-74,-78.0,-64,-72.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:36,-79.0,-79.0,-79,-74,-78.0,-64,-72.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:37,-79.0,-79.0,-79,-73,-79.0,-63,-71.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:39,-79.0,-79.0,-79,-73,-79.0,-63,-71.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:40,-79.0,-79.0,-77,-79,-79.0,-63,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:41,-79.0,-79.0,-77,-79,-79.0,-64,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:42,-79.0,-79.0,-77,-79,-79.0,-64,-78.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:43,-79.0,-79.0,-79,-78,-79.0,-64,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:44,-79.0,-79.0,-79,-78,-79.0,-64,-79.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:46,-79.0,-79.0,-79,-78,-79.0,-64,-73.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:47,-79.0,-79.0,-79,-79,-79.0,-65,-73.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
2020-07-24, 14:34:48,-79.0,-79.0,-79,-79,-79.0,-65,-73.0,-79.0,-79.0,,,17.1,30.6,0.0,90,RP-7,P-2
