date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 14:28:19,-79.0,-79.0,-75.0,-79.0,-79.0,-62.0,-75,-78.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:20,-79.0,-79.0,-75.0,-79.0,-79.0,-62.0,-75,-78.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:21,-79.0,-79.0,-75.0,-79.0,-79.0,-62.0,-72,-78.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:23,-79.0,-79.0,-75.0,-79.0,-79.0,-62.0,-72,-78.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:24,-79.0,-79.0,-75.0,-75.0,-79.0,-62.0,-72,-75.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:25,-79.0,-79.0,-75.0,-75.0,-79.0,-61.0,-72,-75.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:26,-79.0,-79.0,-75.0,-75.0,-79.0,-61.0,-72,-75.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:27,-79.0,-79.0,-75.0,-75.0,-79.0,-61.0,-71,-75.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:28,-79.0,-79.0,-75.0,-75.0,-79.0,-61.0,-71,-75.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:31,-79.0,-79.0,-75.0,-79.0,-79.0,-61.0,-69,-79.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:32,-79.0,-79.0,-75.0,-79.0,-79.0,-65.0,-69,-79.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:34,-79.0,-79.0,-79.0,-79.0,-79.0,-65.0,-70,-79.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:35,-79.0,-79.0,-79.0,-79.0,-79.0,-65.0,-70,-79.0,-75,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:36,-79.0,-79.0,-79.0,-79.0,-79.0,-65.0,-70,-79.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:37,-79.0,-79.0,-75.0,-75.0,-79.0,-65.0,-66,-79.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:38,-79.0,-79.0,-75.0,-75.0,-79.0,-65.0,-66,-79.0,-77,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:40,-79.0,-79.0,-75.0,-75.0,-79.0,-65.0,-66,-79.0,-76,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:41,-79.0,-79.0,-75.0,-75.0,-79.0,-65.0,-66,-79.0,-76,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:42,-79.0,-79.0,-75.0,-75.0,-79.0,-63.0,-66,-79.0,-76,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:43,-79.0,-79.0,-79.0,-75.0,-79.0,-63.0,-70,-79.0,-72,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
2020-07-24, 14:28:44,-79.0,-79.0,-79.0,-77.0,-79.0,-63.0,-70,-78.0,-72,-79.0,,17.1,30.6,0.0,270,RP-7,P-2
