date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-23, 18:52:11,-77,-79.0,-78,-76.0,-78.0,-79.0,-74,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:13,-77,-79.0,-78,-76.0,-78.0,-79.0,-74,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:14,-77,-79.0,-76,-76.0,-78.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:15,-77,-79.0,-76,-76.0,-78.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:16,-77,-79.0,-76,-76.0,-75.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:17,-77,-79.0,-75,-76.0,-75.0,-79.0,-72,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:18,-75,-76.0,-75,-76.0,-75.0,-79.0,-72,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:19,-75,-76.0,-77,-76.0,-75.0,-79.0,-72,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:20,-75,-76.0,-77,-76.0,-79.0,-79.0,-72,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:21,-74,-76.0,-77,-76.0,-79.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:22,-74,-76.0,-78,-76.0,-79.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:23,-74,-76.0,-78,-76.0,-79.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
2020-06-23, 18:52:24,-79,-76.0,-78,-79.0,-79.0,-79.0,-73,-79,-79.0,,,6.6,5.7,0.0,90,RP-1,P-3
