date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-23, 21:37:35,-77.0,-71.0,-74.0,-71.0,-78,-79.0,-68.0,-78.0,-77.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:36,-77.0,-71.0,-74.0,-71.0,-78,-79.0,-68.0,-78.0,-77.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:37,-77.0,-71.0,-74.0,-71.0,-78,-79.0,-68.0,-78.0,-77.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:38,-77.0,-71.0,-74.0,-71.0,-77,-79.0,-68.0,-78.0,-77.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:39,-72.0,-71.0,-74.0,-71.0,-77,-79.0,-68.0,-75.0,-77.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:40,-72.0,-71.0,-72.0,-71.0,-77,-79.0,-68.0,-75.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:41,-72.0,-72.0,-72.0,-71.0,-79,-79.0,-68.0,-75.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:42,-75.0,-72.0,-72.0,-71.0,-79,-79.0,-68.0,-79.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:43,-75.0,-72.0,-76.0,-71.0,-79,-79.0,-68.0,-79.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:44,-75.0,-71.0,-76.0,-71.0,-79,-79.0,-68.0,-79.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:45,-75.0,-71.0,-76.0,-71.0,-79,-79.0,-68.0,-79.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:46,-79.0,-71.0,-78.0,-71.0,-79,-79.0,-76.0,-73.0,-74.0,-78,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:47,-79.0,-76.0,-78.0,-68.0,-79,-79.0,-76.0,-73.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:48,-79.0,-76.0,-79.0,-68.0,-77,-79.0,-76.0,-73.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:49,-79.0,-76.0,-79.0,-68.0,-77,-79.0,-77.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:50,-79.0,-78.0,-79.0,-68.0,-77,-79.0,-77.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:51,-79.0,-78.0,-76.0,-70.0,-78,-79.0,-77.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:52,-79.0,-78.0,-76.0,-70.0,-78,-79.0,-68.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:53,-77.0,-71.0,-76.0,-70.0,-78,-79.0,-68.0,-75.0,-76.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:54,-77.0,-71.0,-69.0,-72.0,-78,-79.0,-68.0,-75.0,-76.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:55,-77.0,-71.0,-69.0,-72.0,-79,-79.0,-68.0,-75.0,-76.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:56,-76.0,-71.0,-69.0,-72.0,-79,-79.0,-68.0,-77.0,-76.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:57,-76.0,-71.0,-69.0,-73.0,-79,-79.0,-68.0,-77.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:58,-76.0,-71.0,-69.0,-73.0,-79,-79.0,-69.0,-77.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:37:59,-76.0,-71.0,-69.0,-73.0,-79,-79.0,-69.0,-79.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:00,-78.0,-71.0,-75.0,-73.0,-79,-79.0,-69.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:01,-78.0,-71.0,-75.0,-73.0,-79,-79.0,-69.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:02,-78.0,-72.0,-75.0,-73.0,-79,-79.0,-69.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:03,-77.0,-72.0,-77.0,-73.0,-79,-79.0,-69.0,-79.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:04,-77.0,-72.0,-77.0,-74.0,-79,-79.0,-69.0,-79.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:05,-77.0,-72.0,-77.0,-74.0,-77,-79.0,-74.0,-79.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:06,-79.0,-78.0,-75.0,-74.0,-77,-79.0,-74.0,-74.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:07,-79.0,-78.0,-75.0,-71.0,-77,-79.0,-74.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:08,-79.0,-78.0,-75.0,-71.0,-77,-79.0,-75.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:09,-79.0,-79.0,-78.0,-71.0,-77,-79.0,-75.0,-74.0,-79.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:10,-79.0,-79.0,-78.0,-71.0,-77,-79.0,-75.0,-74.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:11,-79.0,-79.0,-69.0,-72.0,-79,-79.0,-68.0,-74.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:12,-79.0,-71.0,-69.0,-72.0,-79,-79.0,-68.0,-74.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:13,-75.0,-71.0,-69.0,-72.0,-79,-79.0,-68.0,-77.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:14,-75.0,-71.0,-68.0,-72.0,-79,-79.0,-69.0,-77.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:15,-75.0,-71.0,-68.0,-72.0,-79,-79.0,-69.0,-77.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:16,-75.0,-71.0,-68.0,-72.0,-79,-79.0,-69.0,-76.0,-75.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:17,-78.0,-71.0,-75.0,-73.0,-79,-79.0,-69.0,-76.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:18,-78.0,-72.0,-75.0,-73.0,-79,-79.0,-69.0,-76.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:20,-77.0,-72.0,-77.0,-73.0,-79,-79.0,-69.0,-79.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:21,-77.0,-72.0,-77.0,-73.0,-79,-79.0,-69.0,-79.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:23,-79.0,-72.0,-78.0,-73.0,-79,-79.0,-75.0,-74.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:24,-79.0,-79.0,-78.0,-72.0,-79,-79.0,-75.0,-74.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:25,-79.0,-79.0,-78.0,-72.0,-79,-79.0,-75.0,-74.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:26,-79.0,-79.0,-79.0,-72.0,-79,-79.0,-74.0,-75.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:27,-76.0,-79.0,-79.0,-72.0,-79,-79.0,-74.0,-75.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:28,-76.0,-79.0,-79.0,-72.0,-76,-79.0,-74.0,-75.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:29,-76.0,-79.0,-72.0,-72.0,-76,-79.0,-68.0,-75.0,-78.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:30,-75.0,-79.0,-72.0,-72.0,-76,-79.0,-68.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:31,-75.0,-72.0,-72.0,-73.0,-76,-79.0,-68.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:32,-75.0,-72.0,-72.0,-73.0,-78,-79.0,-68.0,-79.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:33,-75.0,-72.0,-72.0,-73.0,-78,-79.0,-68.0,-77.0,-73.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:34,-75.0,-71.0,-74.0,-72.0,-78,-79.0,-68.0,-77.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
2020-06-23, 21:38:35,-75.0,-71.0,-74.0,-72.0,-77,-79.0,-68.0,-77.0,-74.0,-79,,9.3,17.7,0.0,180,RP-3,P-2
