date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 14:50:05,-79.0,,-79.0,-71.0,-75,-78.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:07,-79.0,,-79.0,-71.0,-75,-78.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:08,-79.0,,-79.0,-71.0,-75,-78.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:09,-79.0,,-79.0,-71.0,-75,-78.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:10,-79.0,,-79.0,-72.0,-75,-72.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:11,-79.0,,-79.0,-72.0,-75,-72.0,-77.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:12,-79.0,,-79.0,-72.0,-72,-72.0,-77.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:13,-79.0,,-79.0,-72.0,-72,-73.0,-77.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:14,-79.0,,-79.0,-72.0,-72,-73.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:15,-79.0,,-79.0,-72.0,-73,-73.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:17,-79.0,,-79.0,-77.0,-73,-74.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:18,-79.0,,-79.0,-77.0,-73,-74.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:19,-79.0,,-79.0,-77.0,-71,-74.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:20,-79.0,,-79.0,-78.0,-71,-75.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:21,-79.0,,-79.0,-78.0,-71,-75.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:22,-79.0,,-79.0,-78.0,-75,-75.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:23,-79.0,,-79.0,-71.0,-75,-75.0,-73.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:24,-79.0,,-79.0,-71.0,-75,-77.0,-79.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:25,-79.0,,-79.0,-71.0,-76,-77.0,-79.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:26,-79.0,,-79.0,-71.0,-76,-77.0,-79.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:27,-79.0,,-79.0,-71.0,-76,-77.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:29,-79.0,,-79.0,-71.0,-72,-77.0,-78.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:30,-79.0,,-79.0,-73.0,-72,-72.0,-77.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:32,-79.0,,-78.0,-73.0,-72,-72.0,-77.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:33,-79.0,,-78.0,-73.0,-72,-72.0,-76.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
2020-07-24, 14:50:34,-79.0,,-78.0,-73.0,-72,-71.0,-76.0,-79.0,-79.0,,,13.4,32.1,0.0,90,RP-7,P-3
