date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-23, 18:43:56,-62.0,-79,-79,-79.0,,,-72.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:43:57,-62.0,-79,-79,-79.0,,,-72.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:43:58,-62.0,-79,-79,-79.0,,,-72.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:43:59,-62.0,-79,-79,-79.0,,,-72.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:00,-62.0,-79,-79,-79.0,,,-71.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:02,-66.0,-79,-79,-79.0,,,-71.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:03,-66.0,-79,-79,-79.0,,,-73.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:05,-64.0,-79,-79,-79.0,,,-73.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:06,-64.0,-79,-79,-79.0,,,-72.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:09,-65.0,-79,-79,-79.0,,,-73.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:10,-65.0,-79,-79,-79.0,,,-73.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:12,-66.0,-79,-79,-79.0,,,-75.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
2020-06-23, 18:44:14,-66.0,-79,-79,-79.0,,,-75.0,-79.0,,,,8.9,3.3,0.0,180,RP-1,P-2
