date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 16:44:48,-79.0,-79,-79.0,-75,,-79,-64,-79.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:49,-79.0,-79,-79.0,-75,,-79,-64,-79.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:50,-79.0,-78,-79.0,-75,,-79,-66,-79.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:51,-79.0,-78,-76.0,-75,,-79,-66,-79.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:52,-79.0,-78,-76.0,-75,,-78,-66,-79.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:53,-79.0,-78,-76.0,-75,,-78,-68,-74.0,-79,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:54,-79.0,-78,-79.0,-75,,-78,-68,-74.0,-77,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:55,-79.0,-78,-79.0,-75,,-79,-68,-74.0,-77,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:56,-79.0,-73,-79.0,-75,,-79,-68,-72.0,-77,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:57,-78.0,-73,-79.0,-77,,-79,-68,-72.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:58,-78.0,-73,-79.0,-77,,-79,-68,-72.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:44:59,-78.0,-73,-79.0,-77,,-79,-65,-72.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:45:00,-77.0,-73,-79.0,-79,,-79,-65,-71.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:45:02,-77.0,-73,-79.0,-79,,-79,-65,-71.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
2020-07-24, 16:45:03,-75.0,-73,-79.0,-75,,-79,-65,-76.0,-74,,,19.9,17.6,0.0,0,RP-9,P-5
