date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-28, 17:43:37,-79.0,-79.0,-79,-70.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:38,-79.0,-79.0,-79,-70.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:40,-79.0,-79.0,-78,-70.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:41,-79.0,-79.0,-78,-70.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:42,-79.0,-79.0,-77,-66.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:43,-79.0,-79.0,-77,-66.0,-78.0,-79,-76.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:44,-79.0,-79.0,-77,-66.0,-78.0,-79,-74.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:45,-79.0,-79.0,-76,-67.0,-78.0,-79,-74.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:46,-79.0,-79.0,-76,-67.0,-75.0,-79,-74.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:47,-79.0,-79.0,-76,-67.0,-75.0,-79,-78.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:48,-79.0,-79.0,-79,-68.0,-75.0,-79,-78.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:50,-79.0,-79.0,-79,-68.0,-75.0,-79,-77.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:51,-79.0,-79.0,-78,-68.0,-75.0,-78,-77.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:52,-79.0,-79.0,-78,-67.0,-75.0,-78,-77.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:54,-79.0,-79.0,-77,-67.0,-75.0,-78,-77.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:55,-79.0,-79.0,-77,-69.0,-75.0,-78,-77.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
2020-06-28, 17:43:56,-79.0,-79.0,-77,-69.0,-75.0,-78,-79.0,,-79.0,,,6.6,32.1,0.0,270,RP-5,P-1
