date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 15:15:46,-79.0,-79.0,-79,-77.0,-79,-66.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:47,-79.0,-79.0,-79,-77.0,-79,-66.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:48,-79.0,-79.0,-79,-77.0,-79,-66.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:49,-79.0,-79.0,-78,-77.0,-76,-66.0,-63,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:50,-79.0,-79.0,-78,-77.0,-76,-66.0,-63,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:51,-79.0,-79.0,-78,-79.0,-76,-66.0,-63,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:52,-79.0,-79.0,-73,-79.0,-76,-66.0,-63,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:53,-79.0,-79.0,-73,-79.0,-79,-66.0,-65,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:54,-79.0,-79.0,-73,-79.0,-79,-66.0,-65,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:55,-79.0,-79.0,-79,-79.0,-79,-65.0,-65,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:56,-79.0,-79.0,-79,-79.0,-79,-65.0,-72,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:57,-79.0,-79.0,-79,-79.0,-79,-65.0,-72,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:58,-79.0,-79.0,-79,-79.0,-79,-66.0,-72,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:15:59,-79.0,-79.0,-79,-79.0,-79,-66.0,-71,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:00,-79.0,-79.0,-79,-79.0,-79,-66.0,-71,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:01,-79.0,-79.0,-74,-79.0,-79,-66.0,-71,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:02,-79.0,-79.0,-74,-79.0,-79,-74.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:03,-79.0,-79.0,-73,-79.0,-79,-74.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:04,-79.0,-79.0,-73,-79.0,-79,-74.0,-69,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:05,-79.0,-79.0,-73,-79.0,-79,-73.0,-67,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:06,-79.0,-79.0,-72,-79.0,-79,-73.0,-67,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:07,-79.0,-79.0,-72,-79.0,-79,-73.0,-67,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:08,-79.0,-79.0,-72,-79.0,-79,-65.0,-65,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
2020-07-24, 15:16:09,-79.0,-79.0,-72,-79.0,-79,-65.0,-65,-79,-79.0,-79.0,-79.0,16.5,22.9,0.0,0,RP-8,P-1
