date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-06-23, 20:51:47,-70.0,-64,-78,-79.0,-79.0,,-73.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:48,-70.0,-64,-78,-79.0,-79.0,,-73.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:49,-70.0,-64,-78,-79.0,-79.0,,-73.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:50,-70.0,-64,-79,-79.0,-79.0,,-73.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:51,-70.0,-64,-79,-74.0,-79.0,,-73.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:52,-70.0,-64,-79,-74.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:53,-68.0,-63,-78,-74.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:54,-68.0,-63,-78,-76.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:55,-68.0,-63,-78,-76.0,-79.0,,-75.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:56,-68.0,-62,-78,-76.0,-79.0,,-75.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:57,-66.0,-62,-78,-76.0,-79.0,,-75.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:58,-66.0,-62,-78,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:51:59,-66.0,-62,-78,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:00,-65.0,-62,-78,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:01,-65.0,-62,-78,-79.0,-79.0,,-79.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:02,-65.0,-62,-79,-79.0,-79.0,,-79.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:03,-65.0,-64,-79,-79.0,-79.0,,-79.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:04,-66.0,-64,-79,-79.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:05,-66.0,-64,-79,-79.0,-79.0,,-76.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:06,-66.0,-64,-79,-79.0,-79.0,,-76.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:07,-66.0,-64,-79,-79.0,-79.0,,-73.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:08,-66.0,-64,-79,-77.0,-79.0,,-73.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:09,-66.0,-62,-79,-77.0,-79.0,,-73.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:10,-66.0,-62,-79,-77.0,-79.0,,-75.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:11,-69.0,-62,-79,-76.0,-79.0,,-75.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:12,-69.0,-64,-79,-76.0,-79.0,,-75.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:13,-69.0,-64,-79,-76.0,-79.0,,-76.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:14,-65.0,-64,-79,-76.0,-79.0,,-76.0,-77.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:15,-65.0,-62,-79,-76.0,-79.0,,-76.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:16,-65.0,-62,-79,-76.0,-79.0,,-76.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:17,-65.0,-62,-79,-76.0,-79.0,,-76.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:18,-65.0,-63,-79,-76.0,-79.0,,-76.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:19,-65.0,-63,-79,-76.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:20,-65.0,-63,-79,-76.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:21,-67.0,-65,-79,-79.0,-79.0,,-76.0,-79.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:22,-67.0,-65,-79,-79.0,-79.0,,-76.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:23,-67.0,-65,-79,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:24,-67.0,-64,-79,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
2020-06-23, 20:52:25,-67.0,-64,-79,-79.0,-79.0,,-75.0,-78.0,-79.0,-79.0,,6.6,10.5,0.0,270,RP-2,P-1
