date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 18:39:13,,-79.0,-79,,,-79.0,-72,-68,-72.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:14,,-79.0,-79,,,-79.0,-72,-68,-72.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:15,,-79.0,-79,,,-79.0,-72,-68,-72.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:16,,-79.0,-79,,,-79.0,-79,-68,-72.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:17,,-79.0,-79,,,-79.0,-79,-68,-64.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:19,,-79.0,-79,,,-79.0,-78,-69,-64.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:20,,-79.0,-79,,,-79.0,-78,-69,-64.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:21,,-79.0,-79,,,-79.0,-78,-69,-69.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:22,,-79.0,-79,,,-79.0,-79,-75,-69.0,-70,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:24,,-79.0,-79,,,-79.0,-79,-75,-71.0,-70,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:25,,-79.0,-79,,,-79.0,-79,-68,-71.0,-67,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:26,,-79.0,-79,,,-79.0,-79,-68,-71.0,-67,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:27,,-79.0,-79,,,-79.0,-79,-68,-70.0,-67,-74.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:28,,-79.0,-79,,,-79.0,-79,-68,-70.0,-65,-74.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:29,,-79.0,-79,,,-79.0,-79,-68,-70.0,-65,-74.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:30,,-79.0,-79,,,-79.0,-79,-68,-70.0,-65,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:31,,-79.0,-79,,,-79.0,-79,-68,-79.0,-63,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:32,,-79.0,-79,,,-79.0,-79,-70,-79.0,-63,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:33,,-79.0,-79,,,-79.0,-79,-70,-79.0,-63,-78.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:34,,-79.0,-79,,,-79.0,-79,-70,-69.0,-63,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:35,,-79.0,-79,,,-79.0,-79,-68,-69.0,-63,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:36,,-79.0,-79,,,-79.0,-79,-68,-69.0,-63,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:37,,-79.0,-79,,,-79.0,-78,-68,-69.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:38,,-79.0,-79,,,-79.0,-78,-68,-69.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:39,,-79.0,-79,,,-79.0,-78,-71,-69.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:40,,-79.0,-79,,,-79.0,-76,-71,-69.0,-67,-77.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:41,,-79.0,-79,,,-79.0,-76,-71,-72.0,-67,-77.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:42,,-79.0,-79,,,-79.0,-76,-71,-72.0,-67,-77.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:43,,-79.0,-79,,,-79.0,-76,-71,-72.0,-67,-76.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:44,,-79.0,-79,,,-79.0,-76,-71,-72.0,-67,-76.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:45,,-79.0,-79,,,-79.0,-76,-66,-72.0,-67,-76.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:46,,-79.0,-79,,,-79.0,-76,-66,-72.0,-64,-76.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:47,,-79.0,-79,,,-79.0,-76,-66,-64.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:49,,-79.0,-79,,,-79.0,-76,-66,-64.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:50,,-79.0,-79,,,-79.0,-76,-66,-64.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:51,,-79.0,-79,,,-79.0,-76,-66,-71.0,-65,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:52,,-79.0,-79,,,-79.0,-77,-69,-71.0,-63,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:53,,-79.0,-79,,,-79.0,-77,-69,-71.0,-63,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:54,,-79.0,-79,,,-79.0,-77,-69,-73.0,-63,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:55,,-79.0,-79,,,-79.0,-77,-69,-73.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:56,,-79.0,-79,,,-79.0,-77,-68,-73.0,-64,-79.0,22.7,4.7,0.0,180,RP-11,P-3
2020-07-24, 18:39:57,,-79.0,-79,,,-79.0,-77,-68,-76.0,-64,-75.0,22.7,4.7,0.0,180,RP-11,P-3
