date,time,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0012,0x0013,0x0014,0x0015,0x0016,x_axis,y_axis,z_axis,orientation,reference_points,Messurement_points
2020-07-24, 18:13:27,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-69,-63,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:30,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-68,-58,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:31,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-68,-58,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:33,,-79.0,-79.0,,,-79.0,-72.0,-79.0,-68,-59,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:34,,-79.0,-79.0,,,-79.0,-72.0,-79.0,-68,-59,-76,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:36,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-68,-60,-76,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:37,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-73,-60,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:38,,-79.0,-79.0,,,-79.0,-75.0,-79.0,-73,-60,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:39,,-79.0,-79.0,,,-79.0,-73.0,-79.0,-73,-60,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:40,,-79.0,-79.0,,,-79.0,-73.0,-79.0,-74,-60,-79,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:41,,-79.0,-79.0,,,-79.0,-73.0,-79.0,-74,-60,-77,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:42,,-79.0,-79.0,,,-79.0,-79.0,-79.0,-74,-63,-77,26.0,3.6,0.0,180,RP-11,P-2
2020-07-24, 18:13:43,,-79.0,-79.0,,,-79.0,-79.0,-79.0,-73,-63,-77,26.0,3.6,0.0,180,RP-11,P-2
